,,,The predicted value of target variable from ML model,,,August Grade 1 is School month 1,Percentile based on a distribution and estimated parameters
Grade,pupilId,screeningId,WCPM_aloud_pred,date,Screening month,School month,Percentile
2,5a50f4ee-51e3-4a43-9f87-52fb0892d368,26adb9f3-4252-462a-861c-eae7bdb7b91d,93.72642,Recording date: 2019-05-30 (UTC),5,22,47
2,5a50f4ee-51e3-4a43-9f87-52fb0892d368,8b20f1aa-dd88-4cad-bd85-b79f1a95f50b,109.83275,Recording date: 2019-03-12 (UTC),3,20,71
2,5a50f4ee-51e3-4a43-9f87-52fb0892d368,d31fa235-8269-4b69-80f3-a9e12ea6849b,70.13298,Recording date: 2018-11-06 (UTC),11,16,52
2,5ef5f7c9-ef44-4837-b9ec-cd91c95841cf,b13f4ea6-3afe-4d28-b21a-555b304fbddf,198.95506,Recording date: 2019-05-30 (UTC),5,22,100
2,5ef5f7c9-ef44-4837-b9ec-cd91c95841cf,c4c7a945-1ac8-4a9b-9165-f79376c6d16e,175.28171,Recording date: 2018-11-06 (UTC),11,16,100
2,5ef5f7c9-ef44-4837-b9ec-cd91c95841cf,ce9e7f49-9fc2-49ca-8698-20d76f4a495d,134.16316,Recording date: 2019-02-26 (UTC),2,19,90
2,63ff6bcb-d43b-492f-acdc-60d787bc1d33,687393de-c012-46f3-9379-258d060bbaf7,12.015747,Recording date: 2019-06-04 (UTC),6,23,2
2,63ff6bcb-d43b-492f-acdc-60d787bc1d33,93392dfa-c557-4de9-a480-bce0f18fc7fc,4.80065,Recording date: 2019-02-26 (UTC),2,19,3
2,6a0cface-1b40-42a5-b58c-35fb924c2662,24f4b4e9-d6a6-49ea-8236-7bd57836704c,115.97903,Recording date: 2018-11-06 (UTC),11,16,90
2,6a0cface-1b40-42a5-b58c-35fb924c2662,3df83f05-2981-4501-be47-811172c1cc65,141.60481,Recording date: 2019-05-30 (UTC),5,22,86
2,6a0cface-1b40-42a5-b58c-35fb924c2662,ad103654-bcaa-4547-9a61-18016738668c,117.954994,Recording date: 2019-02-27 (UTC),2,19,81
2,77f1c732-082e-4c5c-934b-39a1f11387ef,4be63c68-e932-42ba-9b3b-55abe87031b7,31.361797,Recording date: 2018-11-06 (UTC),11,16,16
2,77f1c732-082e-4c5c-934b-39a1f11387ef,58f7884e-78df-464a-a84e-b2f64dcdae51,67.08451,Recording date: 2019-05-30 (UTC),5,22,24
2,77f1c732-082e-4c5c-934b-39a1f11387ef,e249b3fd-2c7e-4e94-bb98-5554f3239dde,30.883427,Recording date: 2019-02-26 (UTC),2,19,10
2,7ac974b2-3695-42fe-8ca2-dc78bced831d,2c0cb21d-5e9f-4bd8-a1e4-dc75fc5519fd,20.01542,Recording date: 2019-02-27 (UTC),2,19,6
2,7ac974b2-3695-42fe-8ca2-dc78bced831d,31d78006-e28c-47a1-b257-c7b243c3a8d7,13.548869,Recording date: 2018-11-06 (UTC),11,16,7
2,7ac974b2-3695-42fe-8ca2-dc78bced831d,c19894d8-68f1-40a5-b708-2d0bce351bfb,28.4144,Recording date: 2019-05-30 (UTC),5,22,6
2,879b2c17-1a00-481b-9d62-6fc404fef0b0,05d949a5-0a58-4f40-8b22-2c54f85fd449,13.459597,Recording date: 2018-11-06 (UTC),11,16,7
2,879b2c17-1a00-481b-9d62-6fc404fef0b0,2486e7b2-9e7b-4052-81f2-a1390924d55c,5.834497,Recording date: 2019-02-26 (UTC),2,19,3
2,879b2c17-1a00-481b-9d62-6fc404fef0b0,4f6ce33e-0480-4c0f-aa96-64ceeb3d0d0b,16.742962,Recording date: 2019-06-04 (UTC),6,23,3
2,89af0717-c3fa-4bc7-872b-42281b2a158a,16042716-770c-4f6d-906c-5e664b59e114,88.4534,Recording date: 2019-02-26 (UTC),2,19,55
2,89af0717-c3fa-4bc7-872b-42281b2a158a,ae14f006-7edd-445e-a0ed-780445b56be0,100.93893,Recording date: 2019-05-30 (UTC),5,22,54
2,89af0717-c3fa-4bc7-872b-42281b2a158a,ddf0424c-4579-4f97-9148-a15acc0f7587,88.04134,Recording date: 2018-11-06 (UTC),11,16,70
2,9c75ab69-539f-4881-8960-dcf390d961f1,79350caa-3d2e-4321-9700-e41ed5fa87a9,27.912268,Recording date: 2019-06-04 (UTC),6,23,4
2,9c75ab69-539f-4881-8960-dcf390d961f1,7a9775ff-679f-4800-bc27-dad2e7468fae,15.989138,Recording date: 2018-11-06 (UTC),11,16,8
2,9c75ab69-539f-4881-8960-dcf390d961f1,e7e940ad-e04c-4c70-9ad5-c37c853a7cb2,19.385351,Recording date: 2019-02-27 (UTC),2,19,6
2,a4cb42fd-8d0f-4e14-b070-5f51a387505c,1d22845c-dcec-4669-9fb5-8c2e0959bc8e,20.703857,Recording date: 2019-05-30 (UTC),5,22,4
2,a4cb42fd-8d0f-4e14-b070-5f51a387505c,6fad4bab-5b12-4335-af5b-b62cb885e5bb,14.672155,Recording date: 2019-02-26 (UTC),2,19,5
2,a4cb42fd-8d0f-4e14-b070-5f51a387505c,9fed7e3e-1d02-4efe-8ce3-1332da95faa2,13.224716,Recording date: 2018-11-06 (UTC),11,16,7
2,b603f6a0-0d92-477c-8b7d-9cfd6ce60c84,e5b838fb-4a84-495c-a29d-42bebd818ec8,37.834007,Recording date: 2018-11-06 (UTC),11,16,20
2,b603f6a0-0d92-477c-8b7d-9cfd6ce60c84,ecd8f3aa-bdeb-4852-bb8a-8ffc47c8bf28,18.911863,Recording date: 2019-02-27 (UTC),2,19,6
2,b603f6a0-0d92-477c-8b7d-9cfd6ce60c84,f00a34dc-9aff-4641-b0ae-3fd34aca77a6,50.66285,Recording date: 2019-06-04 (UTC),6,23,12
2,b84a6345-35a2-4e67-a098-c5a4e4d16f91,4e84cdb0-db8b-47f1-9def-6f4c73a25ad7,27.869562,Recording date: 2019-02-27 (UTC),2,19,9
2,b84a6345-35a2-4e67-a098-c5a4e4d16f91,bb320c88-fb5f-4fd7-81f0-8863fc3cef4a,1.1090708,Recording date: 2018-11-06 (UTC),11,16,4
2,b84a6345-35a2-4e67-a098-c5a4e4d16f91,f54e36cf-b320-40a7-9907-624eed6653af,48.84016,Recording date: 2019-05-30 (UTC),5,22,13
2,bfe22040-b7d8-4a4e-9497-98a9947096da,08b3b542-99a3-4c7c-b4ab-af50ed881e4e,89.3682,Recording date: 2018-11-06 (UTC),11,16,71
2,bfe22040-b7d8-4a4e-9497-98a9947096da,19d98257-103a-4f94-9074-32e6acc3dcfa,71.77116,Recording date: 2019-02-27 (UTC),2,19,39
2,bfe22040-b7d8-4a4e-9497-98a9947096da,55b40ced-4c15-49cf-a06a-36710f3339eb,103.73909,Recording date: 2019-05-29 (UTC),5,22,57
2,d97d3067-7fdc-487a-930b-82c527669e5a,0e630d02-2efb-4f04-a87e-5e6ef62110b7,83.875786,Recording date: 2018-11-06 (UTC),11,16,66
2,d97d3067-7fdc-487a-930b-82c527669e5a,56342972-224e-456d-9d03-f3dc8096492a,111.19148,Recording date: 2019-05-30 (UTC),5,22,63
2,d97d3067-7fdc-487a-930b-82c527669e5a,6fad2a9a-a413-4347-9bab-b1a86979ee8b,101.2152,Recording date: 2019-02-27 (UTC),2,19,67
2,df534ff4-1c20-4312-842f-f343c2c3809a,2be0dba5-5b00-425f-93bb-1cded320a0c5,90.263535,Recording date: 2019-02-27 (UTC),2,19,57
2,df534ff4-1c20-4312-842f-f343c2c3809a,30d60331-8464-4d7d-9500-b3827f5e971d,97.723114,Recording date: 2019-06-04 (UTC),6,23,47
2,df534ff4-1c20-4312-842f-f343c2c3809a,3a23e0e6-e450-4961-a447-82ad212d7ba9,39.17597,Recording date: 2018-11-06 (UTC),11,16,21
2,4e0e0fe4-eafe-470f-be64-737b0a90ee8b,afaa7c28-a17c-44d4-a406-41947eda0eba,129.71669,Recording date: 2018-11-08 (UTC),11,16,95
2,82db780c-5b7b-4d0a-b5b7-2dd9395e6051,6b226182-fb28-4666-9349-7738d256efa7,102.77411,Recording date: 2018-11-08 (UTC),11,16,82
2,019ac24a-405b-4000-b75b-557023a7756d,bf939bf3-d755-4942-b94b-94d9beb333d4,55.86939,Recording date: 2018-10-24 (UTC),10,15,41
2,03f38f42-76cc-41f9-9c74-127c3c949405,62bd9750-6c47-40f4-9fcf-8e30747745af,59.151756,Recording date: 2018-10-24 (UTC),10,15,45
2,09c2b832-c08b-4971-ae08-d04cb4b21acc,d0c58e63-bafd-4575-a24f-e1a175d5eff7,16.80114,Recording date: 2018-10-24 (UTC),10,15,10
2,114ddac3-a350-418f-8184-12532364868a,53cfd844-6d9e-44a8-9878-5a3fe46731cc,69.02597,Recording date: 2018-10-24 (UTC),10,15,56
2,12ed0a8f-168c-4549-bcbb-99d2916a0b46,0c6c4dc4-1e15-479d-845f-08a1d610de86,94.26668,Recording date: 2018-10-24 (UTC),10,15,80
2,12ed0a8f-168c-4549-bcbb-99d2916a0b46,c87ea31b-21d7-4b53-86d0-8dcf919e769c,128.2667,Recording date: 2019-04-03 (UTC),4,21,81
2,193c30bd-c46e-4b41-a2d2-5d12f9e4bf31,f285c642-6118-4173-af0e-8496915667b8,86.56926,Recording date: 2019-04-03 (UTC),4,21,45
2,193c30bd-c46e-4b41-a2d2-5d12f9e4bf31,fd6ea6dc-0fc6-4549-a42e-6345ef50669c,87.764496,Recording date: 2018-10-24 (UTC),10,15,74
2,1b9ff314-78c9-401d-989d-44fd37e76a7e,6473ea99-d561-4be5-9228-cfcc69522345,136.27286,Recording date: 2019-04-03 (UTC),4,21,86
2,1b9ff314-78c9-401d-989d-44fd37e76a7e,c9b2a08f-1642-44e4-9098-85d5761622fd,134.96118,Recording date: 2018-10-24 (UTC),10,15,98
2,51d1bc5e-7871-4701-934d-aca0374c84ba,2f10af37-59b5-4488-ab96-8aa8de30cd96,157.28423,Recording date: 2018-10-24 (UTC),10,15,100
2,51d1bc5e-7871-4701-934d-aca0374c84ba,54fdba11-4d1a-4247-84c0-17c44f8dcb5e,154.32939,Recording date: 2019-04-10 (UTC),4,21,93
2,5af1223a-8028-403b-8558-e55db38a20c4,dc5b8fde-6142-4c19-9a97-7a599db4e691,89.173134,Recording date: 2019-04-03 (UTC),4,21,47
2,5af1223a-8028-403b-8558-e55db38a20c4,e647cf64-c33a-4903-8e71-52c0a20ccbff,57.03328,Recording date: 2018-10-24 (UTC),10,15,43
2,5eb1eab0-3bd9-4181-be80-2e1298e73b52,0ae1658f-9bf3-4df1-aa6a-895647ff999a,101.94791,Recording date: 2019-04-10 (UTC),4,21,59
2,5eb1eab0-3bd9-4181-be80-2e1298e73b52,463b4064-bb0e-429a-a47a-3ede5209149d,64.12343,Recording date: 2018-10-24 (UTC),10,15,50
2,76542203-ae4c-41bf-9376-adda080e0c15,38d43eb9-4d79-4265-b572-7aef0cb357d1,112.084946,Recording date: 2018-10-24 (UTC),10,15,91
2,7b0cbbae-15f7-4fdd-b8f4-f1413c3fee48,3b658f34-fbe2-4746-9f61-f6b2fbdd3be9,86.02647,Recording date: 2018-10-24 (UTC),10,15,73
2,7b0cbbae-15f7-4fdd-b8f4-f1413c3fee48,8896c834-64d3-4297-8244-06be099849c0,89.09386,Recording date: 2019-04-10 (UTC),4,21,47
2,7e548d88-4bc9-4d60-b478-29651b2f8fbf,3a9b1952-240f-4c3c-9140-9e761a6e10aa,87.80626,Recording date: 2018-10-24 (UTC),10,15,74
2,8008ec5b-56d3-48b6-ac5e-e00fbdfba380,34eb7a6e-361e-4abd-859e-cb6efa9b901a,106.51011,Recording date: 2019-04-10 (UTC),4,21,63
2,8008ec5b-56d3-48b6-ac5e-e00fbdfba380,634cf35b-a4c3-4db9-9e4d-35c4bd98cdfd,117.3231,Recording date: 2018-10-24 (UTC),10,15,93
2,854bf6ba-0eb1-409a-a725-437deeaaa83b,4c920c67-e496-449b-8ca1-40ef6a6607cc,51.50067,Recording date: 2019-04-03 (UTC),4,21,17
2,854bf6ba-0eb1-409a-a725-437deeaaa83b,b1660591-1062-4f54-b77a-495b39499bfa,39.903755,Recording date: 2018-10-24 (UTC),10,15,26
2,89dce186-4bb5-4498-bee0-cf85f080c40b,97a13489-d3da-48ba-9c41-eb93ed8c6ba4,35.57539,Recording date: 2019-04-10 (UTC),4,21,9
2,89dce186-4bb5-4498-bee0-cf85f080c40b,a6107682-f22e-411b-bf48-cdeb6de2c696,27.44458,Recording date: 2018-10-24 (UTC),10,15,16
2,97545a30-58f9-4a6b-98de-e6f2ce8744ee,1bd8b6d4-b7ac-456d-a868-12f66863e847,82.78834,Recording date: 2019-04-03 (UTC),4,21,41
2,97545a30-58f9-4a6b-98de-e6f2ce8744ee,5e8a47d4-1e6b-4c7e-a732-5c1520e7fe60,86.72962,Recording date: 2018-10-24 (UTC),10,15,73
2,af91aff8-b6da-4813-bd86-78446e9b4edc,a493420b-e33d-4c6a-96b2-d08e695e9f66,110.59451,Recording date: 2018-10-24 (UTC),10,15,90
2,af91aff8-b6da-4813-bd86-78446e9b4edc,d7985bc6-4f80-48cd-9fe3-d9e49b6e5713,103.03647,Recording date: 2019-04-03 (UTC),4,21,60
2,bf4c4814-2f2e-4626-8087-a06c2f7fff60,6602824b-90e7-4349-be06-24921942ddce,23.03418,Recording date: 2018-10-24 (UTC),10,15,14
2,c5610989-5506-49f0-9a99-171280d3aa4a,b93b6f28-d93a-4736-a9c2-00a4008fefd3,162.95235,Recording date: 2018-10-24 (UTC),10,15,100
2,ce6cdb47-3dc5-451a-b8e4-f5a235125b0c,3021b8a2-4194-455f-b28a-6c1a4ba1773e,63.124092,Recording date: 2019-04-03 (UTC),4,21,25
2,ce6cdb47-3dc5-451a-b8e4-f5a235125b0c,96803a2d-a06c-4daa-ac94-38525fbbc8e1,37.23563,Recording date: 2018-10-24 (UTC),10,15,24
2,f24648d3-9cea-4c21-8775-12fe2f9d1a28,63530433-4a2b-4c31-913d-2c4b4b22a615,12.070478,Recording date: 2018-10-24 (UTC),10,15,8
2,f5b1d4cc-ad6b-45b5-9166-c43df8518ccd,e4b9cc73-22b0-481a-9283-87ee675d7071,83.89488,Recording date: 2018-10-24 (UTC),10,15,71
2,f5b1d4cc-ad6b-45b5-9166-c43df8518ccd,e65bc59f-7530-49cc-a56f-e1950f3cfe93,109.95723,Recording date: 2019-04-03 (UTC),4,21,66
2,0c7d7534-c466-4f54-a087-5d5ec0c39e31,3db3f4b7-63aa-4a1e-9fe0-31d861b04752,61.4353,Recording date: 2018-11-08 (UTC),11,16,42
2,0c7d7534-c466-4f54-a087-5d5ec0c39e31,fda5bf45-f30b-4951-8d16-1ef087703c24,102.73724,Recording date: 2019-04-09 (UTC),4,21,60
2,18cf4c73-0804-4344-aafc-bf6f5a5dee84,f665828e-9d87-48b2-a809-856e9978565c,50.53529,Recording date: 2018-11-06 (UTC),11,16,31
2,18fe82a1-aade-413a-b98b-616c8a1c3415,0731f12e-89ed-44df-9f96-55f52a435c84,55.223446,Recording date: 2018-11-01 (UTC),11,16,36
2,18fe82a1-aade-413a-b98b-616c8a1c3415,39adf4ec-5e62-4c77-8ff1-19a995483927,38.3998,Recording date: 2019-04-09 (UTC),4,21,10
2,19b3cca6-b424-4b3a-88a8-6a012f305f07,8ca47f29-b5db-4ef0-8296-614139fbc102,144.79199,Recording date: 2018-11-01 (UTC),11,16,98
2,19b3cca6-b424-4b3a-88a8-6a012f305f07,b82f7d69-4802-4877-b6ea-f2c10a88ffd9,138.9571,Recording date: 2019-04-09 (UTC),4,21,87
2,20b2032f-a091-4318-8296-362c1964749b,1d89a9ed-ec9c-41df-82dd-1565c0e04fb9,65.94969,Recording date: 2018-11-01 (UTC),11,16,47
2,20b2032f-a091-4318-8296-362c1964749b,3a865927-19a4-4715-ba3f-ac382e3e6303,81.0531,Recording date: 2019-04-09 (UTC),4,21,40
2,36db7fba-51b2-47bf-8ae6-c6a510b0716e,cdc41395-3a44-4bab-8a8a-b4756101b505,7.1095314,Recording date: 2018-11-08 (UTC),11,16,5
2,3dd3c771-b888-42e6-b2da-d726443b5679,bd334fde-506e-4593-81b3-3027be0ccb14,129.15352,Recording date: 2018-11-01 (UTC),11,16,95
2,4051f7fe-a3cf-4e5b-b133-26b5f1d3d52a,70d2356b-7238-49bf-b1f6-205a1f89e18a,79.69263,Recording date: 2019-04-09 (UTC),4,21,38
2,4051f7fe-a3cf-4e5b-b133-26b5f1d3d52a,e156da6b-7396-4e2f-861a-28274543f178,67.59954,Recording date: 2018-11-08 (UTC),11,16,49
2,43f68e7f-003c-47d9-b3e4-642584ae16b9,ad40f4b8-3dfe-4622-9e77-53f3348526a9,149.52141,Recording date: 2018-11-08 (UTC),11,16,99
2,4583473b-92f1-4d13-b11d-299b3381ca2d,0ab21d96-bb8d-4f83-95d7-2fba1998c9a9,113.55083,Recording date: 2019-04-02 (UTC),4,21,70
2,4583473b-92f1-4d13-b11d-299b3381ca2d,1076e0f3-914b-44f6-afb6-96d32caff244,108.66728,Recording date: 2018-11-01 (UTC),11,16,86
2,4ba23189-811e-45dc-b778-7b3c9ed1e354,657ceaaf-17f5-4302-b11f-43816977dcaa,125.01029,Recording date: 2018-11-01 (UTC),11,16,94
2,4ba23189-811e-45dc-b778-7b3c9ed1e354,73cc425b-ce3b-40f0-9403-15518e9af384,113.50533,Recording date: 2019-04-02 (UTC),4,21,69
2,4cd3a969-bd74-4aa0-b119-190fc5dd816e,310d489e-fe6d-4f1b-a476-d7f8b857bc76,133.6919,Recording date: 2019-04-02 (UTC),4,21,84
2,4cd3a969-bd74-4aa0-b119-190fc5dd816e,50dd2ffb-e3a5-49f0-8b6d-0815c901cd56,156.04703,Recording date: 2018-11-01 (UTC),11,16,100
2,56d71ba6-0cf8-4ee3-ba2c-6ade7d889897,43853059-4948-472d-aad0-7534d0b41bb0,24.81669,Recording date: 2018-11-08 (UTC),11,16,12
2,655f2300-92f2-4bda-8046-40254e428665,9bf65cc6-3a20-4cc8-a58a-819a78a4b10b,38.70331,Recording date: 2018-11-01 (UTC),11,16,21
2,8101111a-6490-4fc1-a891-595cbb4ad76e,cbb3ae26-e897-4b4b-a61a-1b689cd54a92,110.59292,Recording date: 2018-11-08 (UTC),11,16,87
2,893a76ff-3fcf-4c87-8d94-51f99fd52cb1,190a8c33-6a6c-4e91-91b8-82c205ff69a2,21.548998,Recording date: 2018-11-08 (UTC),11,16,10
2,893a76ff-3fcf-4c87-8d94-51f99fd52cb1,e2711a55-4f7e-4200-a929-312056f796e1,2.9769633,Recording date: 2019-04-09 (UTC),4,21,2
2,8de3e58a-6d26-421b-9bb9-49147f1c1a8c,3ec4ea9c-a468-4816-8a0a-56ba1b57915d,109.875824,Recording date: 2018-11-01 (UTC),11,16,87
2,8de3e58a-6d26-421b-9bb9-49147f1c1a8c,815f396e-d376-4a70-822f-348f84a43273,104.25185,Recording date: 2019-04-09 (UTC),4,21,61
2,93a0e12b-080e-4392-b0de-beabd236854e,3ee12bcf-41e3-4d8f-9e54-e071e704a569,89.73386,Recording date: 2019-04-09 (UTC),4,21,48
2,93a0e12b-080e-4392-b0de-beabd236854e,48b8707f-37b8-4e5e-8edf-4debf153e124,78.848114,Recording date: 2018-11-08 (UTC),11,16,61
2,93e2301c-9d84-482d-8a03-2d34ec337acb,da460f29-949e-459c-8b79-5a689964faee,104.43721,Recording date: 2019-04-09 (UTC),4,21,61
2,9eafc064-b1f1-4b8d-8690-af15b49aacf4,59f89693-75b5-45c4-bff1-596019ab80b2,108.68786,Recording date: 2019-04-02 (UTC),4,21,65
2,9eafc064-b1f1-4b8d-8690-af15b49aacf4,cfb9a0e7-8974-41f0-af90-961a6c8f1039,91.810905,Recording date: 2018-11-01 (UTC),11,16,73
2,a03f9894-5415-4065-b74a-102e4d1c8b17,aca95cb5-c9ed-40a7-bea9-7bddc23e4b41,57.93808,Recording date: 2018-11-06 (UTC),11,16,39
2,b416671d-4779-4909-8c50-6d101ea4a480,0c4f7f12-5576-40d7-998e-33ccd43dfd48,107.95999,Recording date: 2018-11-06 (UTC),11,16,86
2,b7ba220c-3bc4-43a2-8cf4-6eb76fa9d12d,ee45df1c-4e58-4b51-92a9-c94c04f21f55,9.941507,Recording date: 2018-11-06 (UTC),11,16,6
2,c9eefb30-a891-4928-b91b-2513e08c36c5,6a401e0b-5958-4fa8-895a-f2d20c9b5ed1,139.34378,Recording date: 2018-11-08 (UTC),11,16,98
2,c9eefb30-a891-4928-b91b-2513e08c36c5,6f772d3c-66f7-4692-b2ec-e99d274a8319,152.71674,Recording date: 2019-04-09 (UTC),4,21,93
2,dee28645-b5c7-4ad1-a4cd-edb1ab9f8292,7fb0529a-9099-44f7-a9f2-24f74369202b,124.03678,Recording date: 2019-04-09 (UTC),4,21,78
2,dee28645-b5c7-4ad1-a4cd-edb1ab9f8292,91bf7eb7-4cae-405b-ad7a-9abda7b81fae,74.876854,Recording date: 2018-11-08 (UTC),11,16,57
2,f25c32b8-d55a-4176-a641-4360bf96b369,c836230d-70d7-443e-ad87-b51a12ebbd5f,131.5754,Recording date: 2018-11-06 (UTC),11,16,96
2,f3dd0098-955a-4ef9-8e72-ed2e0e2a2e48,ba48302f-3c3a-4c03-aeea-7b25145f242b,113.88475,Recording date: 2019-04-09 (UTC),4,21,70
2,fdcc8816-25b3-466b-b664-0e3307a237b3,89851241-ccd3-4d34-853a-147c1dd7f0ad,9.4399185,Recording date: 2018-11-08 (UTC),11,16,6
2,fdcc8816-25b3-466b-b664-0e3307a237b3,b43d5d5b-64c2-40c5-b300-de8972554f4b,7.4260454,Recording date: 2019-04-09 (UTC),4,21,3
2,0b4ac4a6-c13e-4b20-9b6d-7fc9a654eb99,05664d55-8184-459b-aeb5-2546b8d8b2ec,97.54816,Recording date: 2018-10-23 (UTC),10,15,82
2,0b4ac4a6-c13e-4b20-9b6d-7fc9a654eb99,05664d55-8184-459b-aeb5-2546b8d8b2ec,102.407906,Recording date: 2018-11-06 (UTC),11,16,82
2,20aad6ce-0e70-4f08-add5-3849fb10b584,b2aac586-6868-44d1-8e5d-75f04421a694,139.01425,Recording date: 2018-11-06 (UTC),11,16,98
2,33260fbe-edf2-44a5-8636-d57a16b7369b,e0ad2177-571f-4a3b-ac0a-d9ff45780890,107.89767,Recording date: 2018-11-06 (UTC),11,16,86
2,6aba4c83-c66d-44e6-8d1f-758c4e7de086,9fd68c07-5a27-4970-9288-9d8336e20c08,21.999178,Recording date: 2018-11-06 (UTC),11,16,11
2,6aba4c83-c66d-44e6-8d1f-758c4e7de086,9fd68c07-5a27-4970-9288-9d8336e20c08,24.658361,Recording date: 2018-10-23 (UTC),10,15,15
2,a0bfb8a0-5af5-49bd-aa55-f56ca769bb9d,db59d99f-969f-42b5-bfad-541d3f4498bf,36.025795,Recording date: 2018-11-06 (UTC),11,16,19
2,ab071d62-77b3-4dca-b201-6037f5d8e342,4823555a-6629-4d34-8781-826c2387fbbd,39.96654,Recording date: 2018-11-06 (UTC),11,16,22
2,e9653bcc-962a-47e9-84e5-2692a89e9545,40414497-d121-4327-a615-3b12ac9343dc,24.685875,Recording date: 2018-11-06 (UTC),11,16,12
2,ecd46bd4-8090-4b71-909f-6ac609247b69,9790150f-2bc5-4c0a-ac36-13e209e58906,88.69,Recording date: 2018-12-13 (UTC),12,17,65
2,3b8b2c36-9aed-44c1-a784-d96c89603302,c9311336-5900-496b-b623-3a12282301b2,90.58857,Recording date: 2018-10-29 (UTC),10,15,77
2,41eee9b2-0f5c-4f6c-b908-1e4ec643b9b3,339d2898-15d2-4049-96c4-5a4bea243b64,30.210484,Recording date: 2018-10-29 (UTC),10,15,18
2,4bcc65ae-6229-45e8-b923-ae6c2ac814e7,c213722d-5c35-4a49-8a8f-803025a636e3,52.66263,Recording date: 2018-10-29 (UTC),10,15,38
2,64fbe664-3b24-448d-a753-cd7cf3905803,f426e273-3672-4f2f-84cf-29711861d289,101.59777,Recording date: 2018-10-29 (UTC),10,15,85
2,af2e5cc9-89a0-4bb9-8af2-30dfa9aa8d27,41baebe9-39c8-4d95-b09f-c8467b5d14d0,59.43366,Recording date: 2018-11-14 (UTC),11,16,40
2,b72260a0-3989-4eb1-9aa1-efc1aae4b3cd,2ab02c58-3c29-451c-94b7-418606f25c76,128.06757,Recording date: 2018-10-29 (UTC),10,15,96
2,c960f058-734b-4d3e-afb4-9d8ef13e9045,f3c238e6-51c4-4d92-a987-8277bfa19f3c,91.9754,Recording date: 2018-10-29 (UTC),10,15,78
2,cacae905-0a23-4ad6-bc65-632f02726823,18ad6269-5079-4593-8616-d0b7390a1b8c,117.94261,Recording date: 2018-10-29 (UTC),10,15,93
2,d10649f2-eb98-4820-b486-034ecdf5b94c,ac41f498-92e2-4053-9a9a-2bc7b5044bf5,132.00266,Recording date: 2018-10-29 (UTC),10,15,97
2,e1ab8493-27a6-4581-85c9-782b9b026392,8b5e65e2-726f-4771-9d2b-d83a9453e192,44.46622,Recording date: 2018-10-29 (UTC),10,15,30
2,e24c7ef2-2bb1-4952-af18-e9fd0fabf012,ece32e66-0575-47d1-bd11-9d8fc4f7c863,13.497959,Recording date: 2018-10-30 (UTC),10,15,9
2,f42b3a68-4d8c-45b0-a0f0-adcdc005d83a,72641cc4-693b-4c1b-b7f7-331bd4a4f658,108.38229,Recording date: 2018-10-29 (UTC),10,15,89
2,f42b3a68-4d8c-45b0-a0f0-adcdc005d83a,72641cc4-693b-4c1b-b7f7-331bd4a4f658,69.74669,Recording date: 2018-10-29 (UTC),10,15,56
2,f5cbbc11-8bbf-474d-a6c9-6fe004f788b7,03e635e4-088a-4dac-b826-6743c64a7a67,31.835674,Recording date: 2018-11-09 (UTC),11,16,16
2,f60a7e72-12d4-422c-a448-b9615e8ffc2f,3225df86-eb2a-4dc8-87a2-be8c2f6f3f43,106.04556,Recording date: 2018-10-30 (UTC),10,15,88
2,0bdfe3bd-d691-4a2b-ae3f-5b0e0c8e7b73,99f953e8-39f6-4225-9cb4-553b4ace9140,6.8037043,Recording date: 2018-11-07 (UTC),11,16,5
2,2dbed234-512a-4f31-a50a-4d5d4066abd5,3869c1ed-0393-46bb-9f93-d0f892977b13,112.81517,Recording date: 2018-11-07 (UTC),11,16,89
2,30d16375-f9ca-44b3-9633-1bb7552ee253,a9ae7d85-fb8f-4bb8-955c-a9f148ac2e87,73.42682,Recording date: 2018-11-07 (UTC),11,16,55
2,31ddfd1e-b347-492f-a7a6-7a617f04d1bf,5e100204-aac4-4a13-b0b2-f1486647283c,52.042263,Recording date: 2018-11-07 (UTC),11,16,33
2,824c395f-8c70-4a67-b663-c10b0fe11f3b,5a6db775-4ace-4f5d-9c4f-fe885002100d,69.90818,Recording date: 2018-11-08 (UTC),11,16,51
2,9c030e27-c59f-4cd4-9734-637720e9c484,5d60c54a-5952-45c4-9595-18c3090ff572,133.29114,Recording date: 2018-11-07 (UTC),11,16,96
2,acd86c91-c564-48c8-abff-e1f7c2039e2f,70050ba0-afa4-4bee-b410-c5777a5142d6,15.030607,Recording date: 2018-11-07 (UTC),11,16,8
2,b12e8761-d2e7-458c-9ac4-8517a2cc4cc5,82017dfb-298b-4a60-bb3c-14b6dd7bfe35,26.670055,Recording date: 2018-11-07 (UTC),11,16,13
2,c0be6e35-078e-4154-ab01-4218cf556bdf,34a4aa46-cccf-4995-8d7a-b6f87a2aece1,100.89596,Recording date: 2018-11-07 (UTC),11,16,81
2,e64ec73b-4539-40e7-b98f-4af13a056bdb,b67b43ac-5f7b-4b81-b1fb-8c8aa3b868c8,22.679607,Recording date: 2018-11-07 (UTC),11,16,11
2,9743120a-6bf5-4766-8d11-2b7636b0babf,268087bd-9ec1-450d-a4f7-c6b216bc5f34,39.68271,Recording date: 2018-10-24 (UTC),10,15,26
2,9743120a-6bf5-4766-8d11-2b7636b0babf,268087bd-9ec1-450d-a4f7-c6b216bc5f34,44.448513,Recording date: 2018-11-08 (UTC),11,16,26
